data,label
"[-0.09906881  0.15325566  0.09536429  0.00495328 -0.05616047  0.04243711
 -0.04876374 -0.1235342   0.13101037 -0.06487704  0.28369808 -0.0283155
 -0.14635091 -0.07903578 -0.0241521   0.14453134 -0.13847683 -0.12018916
 -0.09921446 -0.03324743  0.02214487 -0.08095994  0.04709004  0.05878996
 -0.07978933 -0.33212179 -0.12388152 -0.06044525  0.09112637 -0.06056636
 -0.09296287  0.01391782 -0.16849354 -0.06828918 -0.01919726  0.04515825
  0.00735778 -0.01268286  0.19565101 -0.03155866 -0.15888596  0.10261164
  0.07426699  0.2333443   0.21870293  0.12990953 -0.02212064 -0.03529219
  0.05752221 -0.21961337  0.15821236  0.14060104  0.11240856  0.08552288
  0.05822444 -0.1636356  -0.02213855  0.07128757 -0.09519676  0.03987036
  0.02168615 -0.05943753 -0.00909713 -0.08108653  0.23491646  0.21638012
 -0.07595177 -0.16070543  0.10364683 -0.1111977  -0.06681315  0.00061884
 -0.15167731 -0.08916018 -0.33347628  0.10168813  0.43895695  0.13881166
 -0.20965326  0.02745827 -0.06386869 -0.01838116  0.07739285  0.06741498
 -0.10453331 -0.06512744 -0.06586905 -0.03358248  0.14425452  0.01088531
 -0.07194759  0.19455662 -0.0252708   0.07750428  0.02682124  0.02868097
 -0.04047899  0.01421579 -0.14550017  0.00320495 -0.01005543 -0.01352282
 -0.00599261  0.0910279  -0.20337775  0.07138663  0.00667969  0.03848492
  0.04307532  0.1155247  -0.13729589 -0.05343756  0.13188472 -0.28721726
  0.2224099   0.19061232  0.02462953  0.1013972   0.16472568  0.12400537
  0.0508263   0.04945391 -0.12043159 -0.0415004   0.09385241 -0.05857955
  0.04314016  0.10917166]",5
"[-0.12003019  0.13878255  0.13570684  0.00960584 -0.08950163 -0.00154691
 -0.03923577 -0.12187335  0.1153186  -0.05994358  0.30363676 -0.03882926
 -0.16413257 -0.08689002 -0.02998473  0.1624826  -0.16322036 -0.12811629
 -0.07288017 -0.04066103  0.02896741 -0.08117829  0.0414084   0.04340973
 -0.04113766 -0.3590785  -0.13327631 -0.04740012  0.11342983 -0.04158952
 -0.07916234  0.01612028 -0.17291878 -0.0841431  -0.02404782  0.0369333
  0.05183506 -0.01025522  0.1845323  -0.06793861 -0.18441072  0.08146034
  0.088769    0.20609452  0.22532752  0.12510563 -0.01410902 -0.00738286
  0.02094658 -0.17108732  0.11969241  0.14139387  0.13314871  0.04664534
  0.03339411 -0.16793589 -0.04736366  0.08092416 -0.0915416   0.03052124
  0.05190461 -0.08202966  0.00420026 -0.07466187  0.23173955  0.16057925
 -0.07704107 -0.17765228  0.12785774 -0.13394313 -0.05301565 -0.00915238
 -0.15796815 -0.07760406 -0.31845093  0.09097126  0.42073363  0.11281125
 -0.20941861  0.04507783 -0.05607947 -0.01384671  0.06379087  0.0840838
 -0.07988346 -0.02936137 -0.10203403 -0.0576664   0.12270673  0.01742003
 -0.03869939  0.21334019 -0.03580614  0.08028927  0.03991714  0.02322728
 -0.03140954  0.02373541 -0.13443227  0.01499981 -0.02519506 -0.03547361
 -0.00216376  0.07575417 -0.16741671  0.04506616 -0.02512965  0.07977108
  0.00973076  0.1074558  -0.10324454 -0.0736196   0.14468281 -0.25430128
  0.20268187  0.20595513 -0.00155136  0.10580143  0.16456184  0.1399793
  0.05077672  0.03260511 -0.12516013 -0.03247894  0.06577829 -0.11801147
  0.06605484  0.1222844 ]",5
"[-0.10251071  0.1121222   0.0842882   0.02361962 -0.03800044  0.01381608
 -0.04524011 -0.14244878  0.1267938  -0.03579991  0.26864323 -0.04615258
 -0.13065568 -0.12910147 -0.022508    0.18706317 -0.16583715 -0.15494275
 -0.05355777 -0.00857802  0.01865833 -0.11075078  0.0271176   0.08577621
 -0.05748193 -0.33230019 -0.14400095 -0.05800067  0.12093621 -0.04288946
 -0.11184049  0.01946303 -0.19318989 -0.06723887 -0.0180718   0.07065695
  0.02205756 -0.03119364  0.17540792 -0.03793126 -0.18361558  0.07980879
  0.04169394  0.21423061  0.22696549  0.11708888 -0.00484247 -0.02986839
  0.04638841 -0.18531556  0.10830373  0.15616278  0.1134926   0.07022702
 -0.02314749 -0.15542455 -0.03097654  0.10591906 -0.11195876  0.04941246
  0.02700553 -0.08972136 -0.01216138 -0.07851391  0.20812041  0.19109832
 -0.08409063 -0.19120818  0.12880294 -0.15964234 -0.06145476 -0.00914711
 -0.14279786 -0.11995424 -0.37070593  0.06675802  0.39677039  0.13073286
 -0.22277698  0.04426652 -0.04486473  0.02185737  0.0837481   0.11301592
 -0.08060259 -0.0098199  -0.11120658 -0.08874469  0.1489528   0.02083111
 -0.03001237  0.21219675 -0.03920818  0.09633138  0.0252457   0.04266461
  0.01078187  0.01295275 -0.12426119 -0.00101891 -0.03224633 -0.0066634
  0.00468597  0.09147631 -0.16731045  0.08234648  0.00130423  0.09261721
  0.02577307  0.09535979 -0.10411195 -0.08025333  0.14271782 -0.26209384
  0.18801814  0.22983211  0.02544953  0.09206605  0.15880579  0.15540355
  0.00999425  0.00829983 -0.15513882 -0.00546695  0.07143287 -0.09054098
  0.03434484  0.11186825]",5
"[-0.10422594  0.10255305  0.11623479 -0.04235453 -0.11042657 -0.02070958
 -0.09196352 -0.10222708  0.10251153 -0.09388164  0.28538302 -0.02160288
 -0.13746315 -0.10666141 -0.04348176  0.18625274 -0.20647386 -0.07843356
 -0.07094647 -0.01566665  0.08512446 -0.05585354  0.03219977  0.06327944
 -0.07832462 -0.36152819 -0.08513432 -0.04526035  0.07107756 -0.03217666
 -0.04039918 -0.03450225 -0.20925683 -0.06538396 -0.02200445  0.08036882
  0.01206431 -0.04639973  0.13036442  0.0099107  -0.18172543  0.1248919
  0.01812873  0.21359874  0.25557849  0.11816821  0.02732968 -0.07150421
  0.1271169  -0.22806497  0.08349737  0.12005267  0.12175453  0.00280553
  0.039593   -0.12348799  0.00655954  0.14649159 -0.20404893  0.05847728
  0.04222113 -0.05815755 -0.00972616 -0.08029786  0.20949626  0.19323578
 -0.1159306  -0.17975794  0.13066085 -0.14950182 -0.07264537 -0.01509254
 -0.15009324 -0.13462165 -0.37038904  0.05475102  0.39861101  0.14810848
 -0.23107971  0.00200701 -0.0270721   0.0319315   0.08932977  0.13654484
 -0.0384882  -0.0445292  -0.0852412  -0.03149538  0.12446854 -0.00663001
 -0.0440567   0.26179841 -0.01323479  0.04441638  0.00230637  0.00576879
 -0.10355341  0.02483533 -0.12536456 -0.03094194 -0.01443264  0.00507936
  0.02822487  0.0837348  -0.15924996  0.10504849 -0.07832238  0.04683909
  0.01339332  0.02421771 -0.10999566 -0.04607294  0.12296358 -0.20960578
  0.22719094  0.22409956  0.05558119  0.10426185  0.16001043  0.07748127
  0.03838519  0.04062515 -0.14203744 -0.03160245  0.02605926 -0.11542688
  0.09644566  0.04914398]",5
"[-0.11442893  0.08705133  0.07638463 -0.00420465 -0.05904077  0.01171644
 -0.03450185 -0.1427123   0.13709745 -0.05172313  0.25765204 -0.0434939
 -0.13066062 -0.12981512 -0.02616317  0.19028483 -0.18138039 -0.16577594
 -0.04049967 -0.02850459  0.02149323 -0.095911    0.01402028  0.09155054
 -0.07067463 -0.33068913 -0.13451357 -0.04725014  0.10644143 -0.03248249
 -0.09473433  0.04419709 -0.20756671 -0.0742898  -0.00345612  0.10157161
  0.03376829 -0.03214582  0.16675158 -0.02844025 -0.17978424  0.09629557
  0.04744095  0.2265358   0.21759307  0.12226254 -0.01199135 -0.03937275
  0.07685293 -0.18489558  0.11112343  0.14726187  0.10816675  0.04852538
 -0.01952841 -0.16886403 -0.02320776  0.09707796 -0.12573563  0.03571259
  0.03128869 -0.1027774   0.01014831 -0.10307877  0.2070232   0.18128872
 -0.07648881 -0.19265471  0.13216031 -0.15953712 -0.06768056 -0.02133545
 -0.15055397 -0.10342167 -0.39022571  0.07352017  0.39948916  0.13167058
 -0.20848072  0.05191699 -0.01877854  0.0278552   0.08863527  0.13136779
 -0.07541654 -0.00546023 -0.10316868 -0.08089548  0.15475634  0.03056611
 -0.0472209   0.19925073 -0.038431    0.09915927  0.03551863  0.02318258
 -0.01103535  0.01790781 -0.13202901  0.01336894 -0.05690474 -0.0016319
  0.01344374  0.10347813 -0.15905893  0.08251768 -0.02161835  0.07145848
 -0.01031443  0.08757772 -0.10526194 -0.07000133  0.12684919 -0.26047298
  0.19505934  0.22449356  0.03546292  0.11496434  0.15548907  0.14512937
  0.00426051  0.0317254  -0.1528043  -0.01114335  0.08000806 -0.0977207
  0.06924784  0.11505006]",5
"[-0.09581013  0.09434075  0.14448716 -0.03972971 -0.09870847 -0.06112429
 -0.08383739 -0.12156475  0.09889661 -0.08303878  0.30553457 -0.01314611
 -0.13046871 -0.12081733 -0.04852298  0.18979354 -0.19892007 -0.07885092
 -0.05946816 -0.01040295  0.08915141 -0.05891026  0.06485599  0.06199935
 -0.05902968 -0.35568872 -0.11306879 -0.04916525  0.09778416 -0.03158818
 -0.03858286 -0.01683705 -0.217586   -0.08263244 -0.03296834  0.06962809
  0.01849787 -0.06506272  0.14917408  0.00961736 -0.19204426  0.12452324
  0.00528006  0.2158156   0.25940913  0.08900373  0.0572504  -0.07098931
  0.09421318 -0.18466225  0.07965185  0.11506884  0.13304822 -0.01156948
  0.01649405 -0.11299916  0.00068178  0.15638366 -0.19247162  0.0638308
  0.07930718 -0.07558939 -0.02388852 -0.08608456  0.18982732  0.1717075
 -0.10825182 -0.19272839  0.13798526 -0.14491476 -0.07412949  0.00048885
 -0.17754132 -0.11992939 -0.36507943  0.04756458  0.37639499  0.13029611
 -0.22781172  0.01046957 -0.03913275  0.05494052  0.08028388  0.14362158
 -0.02257978 -0.02421101 -0.09715791 -0.03596146  0.11070998 -0.00856804
 -0.04826452  0.25186491 -0.01857521  0.04178606  0.00093573 -0.00529966
 -0.08044272  0.03125184 -0.13158402 -0.02028519 -0.0278047   0.00809909
  0.01644195  0.07641596 -0.14419115  0.09252404 -0.07474716  0.05514594
  0.01260951  0.01053368 -0.10669807 -0.05216682  0.12704019 -0.19379401
  0.22088429  0.23790087  0.05808478  0.08674347  0.16651344  0.09387972
  0.02601153  0.03066369 -0.15505299 -0.01438889  0.03652573 -0.11964492
  0.10950636  0.04364835]",5
"[-1.49560466e-01  1.42555028e-01  1.29143074e-01 -6.08228194e-03
 -3.21885645e-02 -2.20162887e-03 -2.85341050e-02 -1.28210425e-01
  1.38445824e-01 -3.84363271e-02  2.92527854e-01 -4.75085154e-02
 -1.64609522e-01 -1.07826352e-01 -1.12691708e-02  1.60575241e-01
 -1.49945036e-01 -1.27153307e-01 -9.66330320e-02 -4.39741910e-02
  4.58533131e-02 -1.03396870e-01  2.70507056e-02  5.94408922e-02
 -1.17588975e-01 -3.31063867e-01 -1.03993446e-01 -7.37920552e-02
  5.51065169e-02 -5.54075651e-02 -8.66591483e-02 -7.57108864e-05
 -1.97921515e-01 -9.21724811e-02 -2.29654256e-02  6.94012344e-02
  3.85290794e-02  3.22935777e-03  1.66108951e-01 -5.52193522e-02
 -1.61407605e-01  9.06209275e-02  8.30305591e-02  2.09975377e-01
  2.25760862e-01  1.26109034e-01 -1.02225994e-03 -5.80568202e-02
  4.82874326e-02 -2.03032076e-01  1.31891847e-01  1.15833528e-01
  9.46297795e-02  6.18093088e-02  7.04345629e-02 -1.63398713e-01
 -3.33414972e-02  6.69261813e-02 -1.20357640e-01  4.46153134e-02
  2.73954719e-02 -5.91182336e-02 -4.43612151e-02 -6.60338849e-02
  2.11783692e-01  2.02080399e-01 -7.33481869e-02 -1.89001665e-01
  1.10789433e-01 -1.15970232e-01 -7.13345185e-02  2.03375146e-02
 -1.42655626e-01 -9.49943662e-02 -3.74580324e-01  8.55414495e-02
  4.56392169e-01  1.12066910e-01 -2.42465958e-01  3.58387902e-02
 -7.29524568e-02 -1.51418550e-02  1.05829395e-01  5.98125383e-02
 -7.24948347e-02 -2.64691804e-02 -9.43928510e-02 -1.73469335e-02
  1.40721291e-01  1.99414287e-02 -6.59775957e-02  1.75797120e-01
 -2.13984456e-02  6.36937469e-02  1.71871036e-02  3.80170569e-02
 -5.67719005e-02  2.65505612e-02 -1.59438401e-01 -4.09366973e-02
  2.84270309e-02  4.05265801e-02  6.13050023e-03  8.81739110e-02
 -1.87469617e-01  5.56695722e-02  1.15289632e-02  3.19278166e-02
  8.47594813e-03  1.01829134e-01 -1.23175502e-01 -4.60509993e-02
  1.17426001e-01 -2.77815938e-01  2.05194205e-01  2.02173576e-01
 -1.17243081e-03  7.84083158e-02  1.48491219e-01  9.02155787e-02
  5.57686016e-02  6.87098429e-02 -1.19022459e-01 -2.53148451e-02
  7.95126483e-02 -5.33513986e-02  8.68596733e-02  9.75053459e-02]",5
"[-0.09662282  0.12383475  0.0830091   0.0171585  -0.04940573  0.00442578
 -0.03694272 -0.14517109  0.13619834 -0.02775561  0.2681829  -0.04598532
 -0.13036463 -0.10471929 -0.03915509  0.18487881 -0.16016114 -0.15305825
 -0.06690442 -0.00264114  0.02816661 -0.10787992  0.03104902  0.08614098
 -0.06803733 -0.32703143 -0.14085177 -0.05962293  0.1075668  -0.04575311
 -0.11664152  0.0084747  -0.18506502 -0.07246763 -0.00675591  0.06480861
  0.01400479 -0.04187568  0.17619741 -0.03401094 -0.19342236  0.1051864
  0.0460525   0.22058801  0.21940246  0.12869747 -0.00442801 -0.04472378
  0.05846216 -0.19047885  0.11587508  0.13991764  0.09994384  0.05981274
  0.00410008 -0.16977389 -0.03181463  0.10433846 -0.11085702  0.04696539
  0.03044936 -0.0826539  -0.00531837 -0.10367227  0.21127428  0.20776331
 -0.0811241  -0.17888947  0.1285163  -0.15326381 -0.06106096 -0.01357091
 -0.139551   -0.11254779 -0.36270404  0.0620387   0.42072043  0.13567963
 -0.22420691  0.03006895 -0.03722637  0.03770036  0.09264901  0.10282478
 -0.08956395 -0.01131685 -0.11644682 -0.09373417  0.1591081   0.01700586
 -0.04129779  0.2028503  -0.04182117  0.09792057  0.02608293  0.02743408
 -0.01596709  0.01547844 -0.13006361  0.00429437 -0.03793048 -0.00631795
  0.00069844  0.09780846 -0.16390328  0.06237216 -0.00205387  0.08062847
  0.01385421  0.10980135 -0.10689453 -0.07354458  0.13217595 -0.26402539
  0.20465933  0.21943526  0.02510751  0.08800661  0.15409859  0.13994081
  0.00858982  0.02850241 -0.1533893  -0.01185223  0.07797112 -0.08834791
  0.05083254  0.10885496]",5
"[-1.18783988e-01  8.50913003e-02  8.16060305e-02  8.26439355e-03
 -6.05967417e-02  9.63604636e-03 -4.99469675e-02 -1.46923602e-01
  1.33971289e-01 -6.22537099e-02  2.62744337e-01 -3.27586755e-02
 -1.24542437e-01 -1.17489293e-01 -2.16560680e-02  1.83368683e-01
 -1.77449942e-01 -1.59594819e-01 -5.42673059e-02 -1.10082394e-02
  2.34226789e-02 -1.03889056e-01  2.40885559e-02  9.88305733e-02
 -8.12769607e-02 -3.37120980e-01 -1.47776634e-01 -5.45973293e-02
  1.14889912e-01 -2.74465773e-02 -1.25967696e-01  1.82563569e-02
 -1.94449708e-01 -6.32821023e-02 -1.11352773e-02  1.00384019e-01
  1.69442501e-02 -4.11147140e-02  1.63692236e-01 -3.21893953e-02
 -1.88926086e-01  8.54725391e-02  3.71659845e-02  2.08959922e-01
  2.11004913e-01  1.25492200e-01 -5.33732725e-03 -3.02956756e-02
  6.62560090e-02 -2.06566393e-01  1.09889865e-01  1.54359579e-01
  1.11423574e-01  5.62741794e-02 -8.41180701e-03 -1.60886988e-01
 -2.18037255e-02  1.07894368e-01 -1.20526165e-01  5.42858168e-02
  1.94025990e-02 -1.03183307e-01  6.32006768e-03 -9.41308215e-02
  2.06361473e-01  2.14981660e-01 -8.89357403e-02 -1.80420265e-01
  1.24181926e-01 -1.71794340e-01 -6.94569349e-02 -2.47058831e-02
 -1.40785962e-01 -1.22789301e-01 -3.89219403e-01  5.51729724e-02
  4.05975521e-01  1.45666867e-01 -2.16972783e-01  3.17266770e-02
 -3.01517826e-02  2.22121999e-02  8.48651156e-02  1.23072654e-01
 -9.07320678e-02 -7.47223571e-03 -1.21877015e-01 -8.18760172e-02
  1.61845788e-01  2.26398800e-02 -2.24290211e-02  2.15774789e-01
 -3.30160223e-02  1.08134300e-01  2.78956052e-02  4.43022735e-02
 -1.88028570e-02 -1.85384066e-04 -1.16210528e-01  1.60191115e-02
 -3.88414338e-02 -5.52925421e-03  8.50995630e-03  1.00417174e-01
 -1.58764571e-01  7.82792494e-02 -2.08748393e-02  6.85949847e-02
  1.13927796e-02  9.26020071e-02 -1.15577556e-01 -8.76359120e-02
  1.27985671e-01 -2.50281155e-01  1.84477866e-01  2.39020079e-01
  2.95575745e-02  1.06985912e-01  1.56797841e-01  1.39547989e-01
 -3.66331520e-03  2.23028548e-02 -1.53974414e-01 -1.58496015e-02
  6.85530752e-02 -1.03601746e-01  4.13145870e-02  1.09329186e-01]",5
"[-0.15936799  0.15197395  0.14360347 -0.00288491 -0.03198072 -0.01972501
 -0.01604761 -0.12809241  0.13003129 -0.02985433  0.30220094 -0.04719777
 -0.14125606 -0.12830921  0.00721744  0.16362455 -0.16573326 -0.14201646
 -0.09179196 -0.05280399  0.04269852 -0.09584679  0.02314378  0.05654427
 -0.12161845 -0.32918313 -0.08188338 -0.08731053  0.07575773 -0.03391745
 -0.0603376   0.01796685 -0.21449481 -0.08625488 -0.03291729  0.06072048
  0.03684351  0.0087916   0.17189303 -0.07952037 -0.17271474  0.08474689
  0.08357776  0.21811391  0.23151536  0.10964762  0.00296    -0.04842617
  0.03146776 -0.20132317  0.1086267   0.11392788  0.087706    0.04880031
  0.04620735 -0.16688283 -0.02702646  0.04440482 -0.1355837   0.02833284
  0.028182   -0.07316738 -0.0709573  -0.07050562  0.21896018  0.18398581
 -0.05719758 -0.20724687  0.11128037 -0.12317477 -0.07362047  0.04987856
 -0.14398824 -0.08536191 -0.37846595  0.07829931  0.45296317  0.09887023
 -0.23794338  0.05599302 -0.07585298 -0.00340194  0.10448931  0.05170416
 -0.07349873 -0.024738   -0.10953052 -0.01297929  0.13541512  0.00994064
 -0.06542782  0.16700703 -0.00723565  0.04152053  0.00871586  0.0186782
 -0.03710219  0.03766525 -0.16092367 -0.05302252  0.04965927  0.05577771
  0.00791266  0.09527107 -0.20130573  0.06798453  0.01370826  0.03783172
  0.02378472  0.0937729  -0.10699383 -0.05357744  0.12071702 -0.26411167
  0.19437912  0.20588212  0.00112248  0.08315665  0.14558038  0.08866466
  0.03145976  0.07376046 -0.14223638 -0.01198156  0.09001628 -0.06465124
  0.09287198  0.10041235]",5
"[-0.07555038  0.091745    0.11620639 -0.02787295 -0.10470565 -0.0064923
 -0.05911851 -0.14284433  0.11075529 -0.07111805  0.31097341  0.0019209
 -0.09882006 -0.11920031 -0.04237045  0.17999999 -0.18305351 -0.10909608
 -0.05671381 -0.03242235  0.05291113 -0.06819908  0.05483812  0.08305448
 -0.06057149 -0.30580053 -0.11458509 -0.03145942  0.10917412 -0.01298555
 -0.08336244  0.00700765 -0.20952025 -0.05781956 -0.01274186  0.06061336
 -0.00475939 -0.07110054  0.15490736 -0.02060108 -0.16658156  0.11885134
  0.05604614  0.20328586  0.25579202  0.09404119  0.0398296  -0.05670293
  0.11858372 -0.21125118  0.10093348  0.12569454  0.11677981  0.01554436
  0.00222923 -0.16051753 -0.02605156  0.1321076  -0.12280294  0.04682705
  0.04020246 -0.05458646 -0.01294469 -0.10641409  0.20856108  0.22398196
 -0.11119276 -0.19142032  0.1044405  -0.14963512 -0.08040911 -0.00107006
 -0.17641321 -0.09432592 -0.35304034  0.04238186  0.43280578  0.09500667
 -0.216277   -0.00216739 -0.03132848  0.04663152  0.08267857  0.12695789
 -0.06710645 -0.04464641 -0.11916663 -0.05864457  0.1660853  -0.00461137
 -0.04913036  0.22243288 -0.00697401  0.0653724   0.01330962  0.04276015
 -0.05251413  0.02901496 -0.13025285  0.01899139 -0.08246028 -0.00372452
 -0.00888969  0.07882766 -0.15894111  0.10757712 -0.04533812  0.06887654
 -0.00769406  0.01791404 -0.10323129 -0.03254181  0.1011194  -0.21901323
  0.19902551  0.19235268  0.05578245  0.11663967  0.14520936  0.12350577
  0.00711635  0.02980237 -0.12818073 -0.02462465  0.03483109 -0.12632985
  0.07899236  0.07043619]",5
"[-0.08936092  0.07731032  0.10489494 -0.00090744 -0.06628358  0.00447978
 -0.05331203 -0.153771    0.1206957  -0.05636573  0.2873114  -0.04326874
 -0.13166837 -0.11343005 -0.03291438  0.186868   -0.16258089 -0.15745899
 -0.04498576 -0.00331292  0.04284769 -0.09279708  0.02873766  0.07068413
 -0.07351547 -0.33696982 -0.13525358 -0.04457171  0.10981759 -0.01459941
 -0.11122967  0.0299564  -0.20279877 -0.06498649  0.00049443  0.09316973
  0.01788859 -0.08451381  0.16987284 -0.03116978 -0.20948708  0.10810667
  0.06339841  0.18870181  0.19109921  0.11111604  0.00661367 -0.04948713
  0.08695552 -0.19483379  0.1046192   0.14027531  0.10398771  0.05673261
 -0.01585932 -0.17059922 -0.02110465  0.11026182 -0.13472041  0.04303489
  0.0344113  -0.08811864  0.00829659 -0.12996404  0.21120363  0.22282621
 -0.09210378 -0.18273808  0.12946968 -0.13921095 -0.08421717 -0.01836178
 -0.16609795 -0.1031999  -0.3745673   0.0674687   0.41143844  0.11626793
 -0.20370497  0.02904234 -0.01671091  0.0350654   0.06676754  0.13406491
 -0.06808956  0.00122077 -0.09860703 -0.08855784  0.18193053  0.01457917
 -0.04172202  0.21108288 -0.04196932  0.11295462  0.02412413  0.0405164
 -0.0262813   0.00678606 -0.13922678  0.01560652 -0.05540329 -0.00396352
  0.00934734  0.10892036 -0.15358318  0.06460802 -0.02387693  0.06278706
  0.01852619  0.08828934 -0.09524009 -0.07272133  0.10356874 -0.24333158
  0.2116527   0.21106939  0.07273943  0.10181313  0.16805884  0.13380691
  0.00753526  0.02641151 -0.16086282 -0.03083669  0.07829545 -0.08671286
  0.05425713  0.10729553]",5
"[-0.06866088  0.12635599  0.11424475  0.03876703 -0.05437073  0.02022281
 -0.060682   -0.13688549  0.1192539  -0.0392771   0.2758671  -0.0395429
 -0.13803516 -0.08050981 -0.03955621  0.17590678 -0.17348112 -0.1552415
 -0.06400931 -0.01306564  0.04600801 -0.0821871   0.03990738  0.03300403
 -0.07243906 -0.36763203 -0.12275852 -0.07397601  0.11924319 -0.05141433
 -0.11373565  0.00117877 -0.18491587 -0.0491035  -0.01473472  0.03299491
  0.01690163 -0.07713408  0.19456789 -0.04274924 -0.2122886   0.102492
  0.06557887  0.19673054  0.23494206  0.13257296 -0.01500081 -0.05230864
  0.07804574 -0.1887615   0.11124107  0.14111152  0.09506173  0.07340585
  0.00622921 -0.1710134  -0.04288223  0.09446142 -0.11812896  0.0402695
  0.01651691 -0.08487027  0.02148587 -0.10737251  0.24560273  0.19553956
 -0.07838612 -0.13466963  0.14334857 -0.13205621 -0.06007383 -0.0372091
 -0.15335861 -0.11566432 -0.33595711  0.07329527  0.40958112  0.09826623
 -0.21000229  0.03794769 -0.009206    0.01877693  0.08986868  0.1243902
 -0.09843308 -0.02303939 -0.08033995 -0.07756458  0.20221314  0.00166057
 -0.0381801   0.21514529 -0.07422826  0.09517287  0.04103295  0.0331041
 -0.02024491  0.01803608 -0.14393531  0.0131245  -0.02281752 -0.02965594
 -0.00479531  0.10708721 -0.16316521  0.01924167 -0.01057464  0.06607804
  0.0445389   0.08005493 -0.10057605 -0.08447051  0.13902643 -0.24552359
  0.24103251  0.20750612  0.04040993  0.10783454  0.15322886  0.13780633
  0.01982951  0.02238815 -0.17385088 -0.00987768  0.10749303 -0.07085077
  0.04218853  0.10529584]",5
